id,price
0,1002.4379458820634
1,6737.958655150041
2,762.8087396428683
3,1840.3254911362217
4,1011.312805452366
5,761.9183044575997
6,2809.5427835007627
7,15246.729863973249
8,7935.399519657681
9,5645.946117241611
10,1039.674022006117
11,440.7464611290554
12,951.215943450644
13,5356.841218086518
14,1922.275212447871
15,3051.2465818463006
16,694.1031907771853
17,3655.6249422148744
18,1208.4965624867073
19,768.3820167701984
20,1653.307624725484
21,477.3982522996198
22,2595.3522008820346
23,479.6366769600202
24,5531.119749965185
25,534.8207218977819
26,3274.5774819419325
27,874.7481822193007
28,1573.9379332271303
29,904.8185083647809
30,1062.7492040326292
31,3355.915734276138
32,615.0055435515116
33,8542.99897781073
34,699.6758979702516
35,2606.234498179814
36,3517.8246004486514
37,4906.323857853515
38,1975.3941784733497
39,2519.91217245182
40,1162.1831607080003
41,1445.8214508972085
42,11570.836272596158
43,992.4476332253946
44,3657.3715968328556
45,5329.873940682954
46,10739.255105308628
47,876.4892249481688
48,4649.8486195143305
49,4060.3185677884157
50,996.0978598355646
51,3302.7993871912877
52,1070.3843648891655
53,1949.3461286477423
54,1231.1925276532636
55,567.5987057782593
56,735.0912841035397
57,920.7619138995827
58,1970.6975160813736
59,3049.8909193824147
60,1987.1979672417517
61,878.9781334877257
62,4193.223476684686
63,723.317472167655
64,1201.8146171974836
65,3552.3716746434447
66,1928.345399135278
67,506.92056957641756
68,615.6410094293341
69,12126.633487116063
70,5657.030054339222
71,2827.394418454225
72,763.3656505980308
73,4727.26245283211
74,1850.2875740854095
75,4233.457263946885
76,3899.408483422006
77,9148.218031026197
78,1714.5212917557208
79,4282.731440667656
80,2749.707458552017
81,6358.205346599485
82,1898.8182058571083
83,3321.2348614653356
84,15087.293994358148
85,2624.533046425016
86,10947.764802330861
87,1407.4030527086124
88,4742.914504820933
89,977.5764472047749
90,5715.111331239431
91,650.5304008482054
92,1649.7622895025274
93,3735.531617159145
94,16785.54348488644
95,2446.4680260104615
96,6380.992285466669
97,1299.284183649478
98,579.637787358292
99,914.2250060225534
100,10514.906888423428
101,12032.98565663085
102,955.8126371357597
103,7152.3362577753505
104,17474.932148024993
105,5276.989934160946
106,3159.680572196939
107,6409.1566113897015
108,870.2862575666626
109,10969.293669143035
110,3398.445374848936
111,571.9012401252572
112,1074.0305954771277
113,2239.839297551167
114,5075.300592109151
115,898.6257839181277
116,10736.297156861721
117,6443.556090542405
118,4243.568310553686
119,15511.39150934487
120,1893.23646868441
121,852.2263683956312
122,3876.8582664567252
123,819.7894663366156
124,672.474779415388
125,2549.5018735987883
126,673.3851995842606
127,5302.151520084302
128,538.6293377868761
129,10018.52575864238
130,948.4821794802889
131,828.625954785311
132,602.3061491543499
133,7683.55279884114
134,1523.5266439449283
135,4887.932227289216
136,649.4694584157398
137,1136.2454405146248
138,5667.348684053437
139,6289.76550282462
140,6435.706213667298
141,6359.204026180163
142,3399.6706534209857
143,4568.550620298998
144,993.8009908721039
145,775.2786122276818
146,13564.389349198134
147,8449.946468977601
148,13771.440789160088
149,1602.1114801045644
150,817.3481649738494
151,4963.325699380828
152,5659.484894814221
153,3998.1245317953426
154,11009.842466773629
155,1752.3361399069909
156,4146.834795585142
157,775.3716705885033
158,7588.684794611083
159,4298.975313360863
160,1488.462861086283
161,1694.2968626025768
162,582.0198011983919
163,498.3662675177563
164,4966.5299356411615
165,528.3032668837234
166,14179.170586446817
167,12597.766879073124
168,3985.3341828111124
169,1683.751494255319
170,4414.461535475564
171,1051.8811765957187
172,878.2488126819869
173,2165.0571403878657
174,949.8282123916568
175,8267.56084524906
176,1481.8717455926521
177,716.1717871571732
178,627.1603151129839
179,2107.6954190006145
180,4990.948958821537
181,6609.552808116976
182,16051.116203190553
183,726.3404359940355
184,6822.375915034882
185,7980.582400788982
186,1407.1346236311288
187,1704.8056511096006
188,704.9164249564335
189,4841.751172327275
190,6419.965261695898
191,2145.2726408633134
192,3085.585403070595
193,3305.4680951165365
194,1689.8660768848756
195,7756.356639235752
196,891.5964756352383
197,576.3858521578771
198,6901.71973762905
199,4775.82745303174
200,957.6068598220157
201,13581.757259967037
202,17005.976916331958
203,1833.9917143089683
204,8485.836368277662
205,3355.281434703968
206,820.0496700632445
207,939.6187137754476
208,3732.155837872447
209,6863.652368245856
210,7075.255062223957
211,10814.78759961405
212,8035.291638066554
213,15427.313197861758
214,1173.6767011142251
215,2038.1432021632843
216,4169.35913701672
217,4303.045314130239
218,3250.025330249055
219,8388.06728127914
220,529.6913936842774
221,1770.5699717537236
222,4897.9782777663595
223,4422.345593566971
224,6116.563238105076
225,777.4010887187351
226,6204.044616506916
227,5090.606151186971
228,446.51476303150787
229,3569.9740835257007
230,3889.393602093843
231,879.0365553266603
232,2987.561774200449
233,787.4120395385002
234,7180.563125378245
235,4199.118625284949
236,14143.91322756704
237,14349.745633513587
238,1380.197966381617
239,2278.1442863192806
240,1408.0804299153663
241,1100.8851147664404
242,8130.931587138364
243,7798.218890182624
244,577.8308762198832
245,2362.5740576846933
246,2719.1967589923374
247,6763.821515379136
248,3985.0681017364614
249,611.4860292088988
250,1936.0404610856542
251,10402.889333790148
252,1930.4114128776082
253,4791.057602690006
254,2362.8902684690433
255,6774.076575932256
256,8972.146143521857
257,4042.6224662514987
258,703.7117361882702
259,9092.773329487602
260,3719.186145026205
261,5793.81466475941
262,5334.693426825329
263,3683.3992545569145
264,604.7149754177234
265,12976.824725980001
266,749.7577594356126
267,9477.154625047593
268,3937.272383855399
269,1095.198027939734
270,4373.384906114404
271,479.4407382656675
272,2592.7357910572846
273,2093.1164902821583
274,3350.015304350764
275,1489.02735836778
276,2350.562646849708
277,2089.5325872574217
278,2331.939242726584
279,4228.836387368365
280,960.9000479091162
281,2563.015907385513
282,995.8375450745469
283,7113.977685395732
284,7295.1847029403625
285,7998.217053036846
286,1184.8833905000827
287,5096.458519017285
288,1828.7385580026664
289,1205.0098629790225
290,974.2833325858999
291,1800.5727517556056
292,460.0717212279974
293,2238.5153850382285
294,2787.64446354565
295,11369.852896270153
296,1203.8772823837617
297,12194.89456939098
298,1714.4939623603798
299,2282.042761761108
300,1134.317180080059
301,4023.5422530017045
302,804.3260203461018
303,921.3310101339013
304,930.9363431121077
305,12439.285884156076
306,3498.482485302893
307,1023.3675774060556
308,6190.070551811974
309,3988.800513113212
310,6691.777546947741
311,956.502448039503
312,1314.6753406786888
313,14207.219612741237
314,1009.9527776768427
315,9880.41903162026
316,3066.733878017527
317,1395.8469831784414
318,911.1477864755136
319,11443.779525072881
320,1270.9938593723107
321,899.4292726229784
322,8579.66348000275
323,8293.742318513896
324,520.7795585063611
325,13141.755543574505
326,11002.55450318762
327,1016.5640153020508
328,9138.51818272702
329,3075.399368755298
330,877.1061857035452
331,4441.913812879297
332,459.87178050925
333,4220.444432337371
334,743.9413346789519
335,1200.648347870426
336,17002.760280298382
337,13199.454943374933
338,738.0513631275412
339,630.0036477024075
340,1006.719645021004
341,724.4447237596045
342,611.4283254605191
343,2985.2963335469312
344,806.2880205433296
345,6616.657708979156
346,5468.588223673369
347,845.3917471536547
348,2644.853630884554
349,8036.368092993535
350,1825.8766676682242
351,7296.73094473045
352,9566.178412416662
353,699.7329512869267
354,1568.487209973386
355,1078.0904503704553
356,756.8865806321079
357,2208.099551550974
358,2924.9442687236433
359,4382.05248101605
360,2913.996784703395
361,10878.427250964027
362,466.3237747963743
363,5100.44550680608
364,2243.671127297401
365,532.331756658371
366,3323.9769426394173
367,1010.1630033882071
368,4488.665169883575
369,1226.8901589267464
370,13648.793949625066
371,845.1429975042305
372,14322.385917768806
373,675.2521727297285
374,1928.0774627461542
375,1618.1799762474486
376,1134.3561207033858
377,3554.0284909163506
378,688.2192835248669
379,8740.474027589613
380,905.4747547271872
381,1495.1192387005622
382,1079.3601012906934
383,728.5132523191055
384,2610.746080230135
385,925.7607901450733
386,912.7363403551545
387,3027.0917300115857
388,9303.328422946906
389,5417.086870538146
390,1694.04219381005
391,4393.219612005725
392,887.622468384315
393,8021.070738692448
394,3852.233653875323
395,736.111342519681
396,5155.746253426121
397,3723.5162243671853
398,6243.010564581261
399,735.9361349706719
400,11848.01796554469
401,4059.018450371711
402,614.0588065737116
403,937.6920035397907
404,4468.028039075187
405,500.66645804120736
406,6884.525884331461
407,617.8037843337974
408,8776.246242162575
409,4330.581176846235
410,4119.401578691093
411,4506.108912537979
412,699.1691872445848
413,711.8659759845397
414,878.7583425081557
415,9807.109208853595
416,6425.134042535321
417,13141.900887248818
418,9643.43089978721
419,937.7399483391368
420,645.8436483722516
421,2907.3871598867
422,831.1223124852559
423,2153.2170516174156
424,7881.6642565163165
425,4799.524627559709
426,8404.815349044215
427,1772.1291735522225
428,17132.12742030094
429,4871.292700709867
430,17612.493835551948
431,2500.3186160839196
432,1553.2098602293677
433,12549.862812165014
434,781.8009890758829
435,525.1492086361926
436,2320.6477424410728
437,4752.127208755961
438,471.61689657207785
439,1928.159670475869
440,701.2879972560506
441,3556.9438466352544
442,2107.6954190006145
443,930.1775213112077
444,2528.1602130620076
445,1204.7246588366752
446,9095.580622675936
447,609.5616428796978
448,1734.1309646500458
449,4569.559384184012
450,8364.735850124447
451,17462.361461469292
452,648.9573720551606
453,688.4159728881252
454,3243.1037237732944
455,4513.243607644681
456,4130.727901968448
457,4157.433971838802
458,689.6118946823585
459,5692.656642785944
460,837.4329831402819
461,551.2508226482605
462,797.845933426662
463,559.9170683738228
464,783.8580010161866
465,978.7273906009674
466,590.8893632135045
467,495.42386558635394
468,7420.413844139741
469,2685.1919564769883
470,4869.746190034081
471,3081.3629167656113
472,15520.611769323927
473,6855.3466945148975
474,925.0469544206551
475,5064.513252313013
476,6013.960799806812
477,706.1195099867329
478,7462.085838531601
479,3147.4912471136995
480,15791.769142925605
481,6167.987330791478
482,5177.974827849048
483,8843.123284601133
484,2000.279641412576
485,9304.527427697742
486,916.4998729359932
487,3535.3643284569107
488,954.9790627073526
489,2725.4227201469
490,16306.295181152254
491,2006.8539287017916
492,928.3935103445651
493,644.1234713247748
494,869.6726363699471
495,1177.05977883038
496,9210.94940451654
497,2934.06492141187
498,1171.3865118704564
499,13555.519107114522
500,733.6374525360077
501,434.18949850155025
502,6502.583938464969
503,3888.2489461104747
504,12836.724668692874
505,11402.923693634964
506,5772.978690889837
507,7212.533472964385
508,1645.0289112861053
509,3430.751876838331
510,5511.781977470142
511,5318.620938114667
512,1255.6035287059785
513,2420.4061885606147
514,6035.991397308703
515,990.8871136921427
516,1573.4380982739717
517,511.14785275876443
518,6555.480515848708
519,7076.40982194754
520,3695.6807113961286
521,4373.279166411871
522,5239.596059936422
523,2451.708487018291
524,4038.0664297803064
525,8022.59818961963
526,6279.786795816454
527,1388.7591842947975
528,1013.3982750387936
529,951.4368187474322
530,897.2126431033035
531,5724.416641545945
532,3164.9238091036805
533,10470.616074770132
534,4359.373154279835
535,4894.665927020907
536,11645.180784231647
537,1244.1871620207114
538,1792.065954857736
539,831.6805831185656
540,8269.768061214489
