id,price
0,1027.83
1,6621.84
2,806.89
3,1847.76
4,977.11
5,794.07
6,2816.0
7,14789.36
8,8076.41
9,5761.38
10,1033.42
11,476.02
12,963.05
13,5407.1
14,1863.73
15,2927.0
16,685.31
17,3835.43
18,1224.75
19,791.42
20,1521.02
21,468.62
22,2577.14
23,483.5
24,5648.11
25,529.17
26,3268.18
27,860.34
28,1507.35
29,909.12
30,968.36
31,3460.18
32,597.18
33,7364.03
34,708.76
35,2642.16
36,3687.72
37,4795.7
38,2124.57
39,2570.25
40,1162.7
41,1451.86
42,11575.993333333332
43,1018.45
44,3715.0
45,5495.15
46,11197.54
47,895.69
48,4658.37
49,4224.5
50,1025.75
51,3114.25
52,1125.83
53,1956.8
54,1267.31
55,609.57
56,715.33
57,874.42
58,1959.85
59,3071.09
60,2049.2
61,877.59
62,4033.69
63,735.03
64,1193.24
65,3758.55
66,1846.57
67,561.86
68,664.97
69,11926.64
70,5508.59
71,2921.32
72,774.48
73,4739.6
74,1769.13
75,4128.66
76,3783.47
77,9364.37
78,1695.53
79,4112.06
80,2732.99
81,6505.58
82,1930.09
83,3503.38
84,15576.28
85,2670.15
86,11193.02
87,1431.605
88,4765.11
89,1041.52
90,5993.16
91,645.66
92,1616.0766666666668
93,3883.05
94,15737.91
95,2516.5
96,6266.26
97,1261.53
98,584.63
99,936.81
100,10810.72
101,12011.83
102,961.07
103,7430.64
104,16613.78
105,5183.74
106,3155.63
107,6537.1
108,900.06
109,10596.12
110,3414.0366666666664
111,591.88
112,1130.07
113,2206.22
114,4944.1
115,911.41
116,10865.6
117,6432.3
118,4363.02
119,15292.93
120,1896.59
121,860.87
122,3636.67
123,831.87
124,707.07
125,2582.57
126,659.24
127,5186.83
128,493.58
129,9796.82
130,970.23
131,878.88
132,591.3
133,7433.67
134,1441.28
135,5076.42
136,617.81
137,1121.04
138,5692.08
139,6323.56
140,6408.13
141,6589.4
142,3336.37
143,4550.12
144,985.31
145,838.85
146,14164.41
147,8365.86
148,14580.73
149,1632.94
150,799.4966666666666
151,4933.2
152,5490.66
153,4041.81
154,11038.5
155,1736.94
156,4188.32
157,754.22
158,7505.82
159,4332.65
160,1411.49
161,1703.25
162,573.54
163,544.1
164,5285.15
165,504.28
166,14490.27
167,11862.12
168,4173.04
169,1704.0
170,4467.11
171,1057.97
172,847.35
173,1948.7
174,1018.07
175,8238.48
176,1446.34
177,783.39
178,564.6
179,2245.49
180,4967.83
181,6535.17
182,15844.46
183,733.51
184,6926.62
185,7839.65
186,1340.96
187,1649.02
188,654.68
189,4896.1
190,6083.6
191,2083.63
192,3131.67
193,3147.84
194,1712.8
195,7484.073333333334
196,908.09
197,581.03
198,7200.03
199,4489.4
200,1029.6
201,14593.768333333333
202,16373.81
203,1806.89
204,8441.8
205,3437.62
206,775.2
207,1043.67
208,3431.89
209,6510.66
210,7454.68
211,11118.39
212,7962.91
213,15499.746666666666
214,1179.55
215,2027.66
216,4423.56
217,4355.83
218,3236.12
219,8259.66
220,539.61
221,1850.61
222,4981.09
223,4486.9
224,6021.02
225,775.17
226,6422.8
227,5106.41
228,475.01
229,3686.26
230,3836.54
231,981.56
232,3032.5
233,757.88
234,7103.83
235,4440.94
236,14715.17
237,13955.49
238,1403.8
239,2240.11
240,1356.41
241,1122.61
242,8182.2
243,7686.28
244,645.99
245,2268.41
246,2739.19
247,6907.79
248,3907.22
249,630.1
250,1914.51
251,10594.95
252,1988.31
253,4956.69
254,2448.16
255,6612.0
256,8732.255
257,4330.35
258,702.88
259,9192.55
260,3953.71
261,5703.67
262,5567.25
263,3630.79
264,590.76
265,12435.35
266,736.52
267,8871.83
268,4085.12
269,1116.64
270,4499.5
271,546.62
272,2625.78
273,2016.4789999999996
274,3220.9
275,1374.17
276,2434.67
277,2050.68
278,2358.89
279,4183.095
280,878.45
281,2690.54
282,1060.05
283,7310.59
284,7254.31
285,7979.0
286,1160.57
287,5430.04
288,1847.75
289,1132.03
290,977.43
291,1838.51
292,463.04
293,2154.34
294,2786.39
295,11235.16
296,1181.02
297,12005.79
298,1740.33
299,1962.08
300,1108.43
301,3838.51
302,868.255
303,914.59
304,995.64
305,12259.89
306,3793.47
307,1048.73
308,6605.0
309,4029.58
310,6721.96
311,983.14
312,1314.51
313,14405.95
314,1126.82
315,9977.43
316,3138.92
317,1364.45
318,865.38
319,11210.98
320,1293.086
321,902.71
322,8372.36
323,8517.17
324,558.11
325,13978.89
326,10866.88
327,971.08
328,9153.11
329,3162.21
330,878.4
331,4553.2
332,475.87
333,4469.76
334,735.52
335,1245.94
336,15720.25
337,13194.95
338,733.13
339,627.11
340,1070.7
341,719.46
342,620.84
343,3074.38
344,759.41
345,6721.83
346,5292.23
347,892.62
348,2583.0
349,7700.09
350,1821.79
351,7314.72
352,9338.97
353,668.92
354,1536.86
355,1081.97
356,746.98
357,2117.56
358,2905.31
359,4514.434
360,2971.57
361,10743.3
362,532.17
363,4286.51
364,2268.35
365,531.33
366,3196.57
367,1002.52
368,4674.84
369,1248.57
370,13700.53
371,882.26
372,15416.64
373,682.81
374,2004.92
375,1715.69
376,1090.41
377,3627.165833333334
378,708.58
379,8620.83
380,911.3
381,1517.96
382,1070.43
383,698.8839999999999
384,2681.16
385,983.62
386,897.99
387,3031.65
388,8974.65
389,5234.62
390,1775.44
391,4500.17
392,957.68
393,7971.44
394,3748.51
395,729.39
396,5275.69
397,3748.33
398,6564.55
399,704.01
400,12083.991666666665
401,4012.06
